data	labels
@dushanwegner Amis hätten alles und jeden gewählt...nur Hillary wollten sie nicht und eine Fortsetzung von Obama-Politik erst recht nicht..!	OTHER
@Spiro0815 Sicherlich weisst Du, dass dieser kommunistische #Chavez wie Hitler auch zuerst versucht hat, die Macht durch einen Putsch an sich zu reißen und erst Jahre später gegen den korrupten Perez die Wahl gewonnen hat. |LBR| Wenn nicht, dann weißt Du es jetzt. #Venezuela	OTHER
@dietmar_danz fröhlicher gruß aus der schönsten stadt der welt dietmar ⚓️	OTHER
8:43 Kleingruppe bewaffneter Nazis an Rothe Erde unterwegs. #naziwatchac #aachen #antifanrw	OTHER
@annalist Die günstigen sind noch zu schlecht, die guten noch zu teuer.	OTHER
Gauland hat recht !! Was hat eine aus der Ziegenrasse in Deutschland,im Besonderen in 🇩🇪er Politik zu suchen? Nichts ! Fakt !	OFFENSE
@tweetkracher @Epanastatis04 In einem deutschen Rechtsstaat, säße er hinter Gittern!	OTHER
@TJax5 @Ralf_Stegner Nur mal so als Beispiel...	OTHER
@krippmarie Glaubt ihr nix...Sie ist Politikerin |LBR| Glaubt allen nix die Politiker sind..!!	OTHER
@WeatherNews2016 @georgrestle @ARDKontraste @tagesschau Sie nutzen die Argumentation von #Neonazis: »Alle Kriegsparteien hatten Dreck am Stecken«; das ist billiger #Revisionismus! Die #Deutschen begangen das größte #Verbrechen der #Menschheitsgeschichte, nämlich die industrielle Vernichtung von 6 Mio. europäischer #Juden (#Holocaust).	OTHER
@Frank_Pasemann @HeikoMaas Wer andern eine Grube gräbt ..........!	OTHER
Guten Morgen aus Berlin. |LBR| Seit nunmehr 20 Stunden Sondierungsgespräche mit der Union im Willy-Brandt-Haus. |LBR| Vergnügungssteuerpflichtig ist das eher nicht. |LBR| Es dauert...... |LBR| Schlafen wird ja gemeinhin überschätzt 😎 |LBR| Schönen Freitag ;-)	OTHER
+++ MORGEN (26.01.) 16:30 UHR AN DER HAUPTWACHE #PEGIDA #FRANKFURT VERHINDERN! KOMMT ZAHLREICH - FRANKFURT BLEIBT #ANTIFA AREA! +++	OTHER
ACHTUNG: Copyright für das Bild: @JFDA_eV	OTHER
@GeorgDrache @Ralf_Stegner ..... drum gibt es in Deutschen Staate, statt Wissen Marmelade.	OTHER
Die Anastasia-Bewegung, die sich auf die zehnbändige Bücherreihe von Megre gründete, wird laut Fachstelle für Sektenfragen infoSekta CH dem rechtsesoterischen Spektrum zugeordnet.	OTHER
Danke @hhvrecords ! |LBR| Alles gut angekommen! <U+0001F5A4><U+2764>	OTHER
So Frauen, nun habt ihr nen Feiertag nach 100 Jahren Wahlrecht, zumindest in #Berlin, obendrauf bekommen, nu is erstma wieder Ruhe im Karton oder?	OTHER
@info2099 @RalfPflug Das Video enthält entscheidende Fehler in den Texten (Der Staat DR) auch die Schlussfolgerung im Video ist falsch	OTHER
Ich bin jemand, der gern hilft, bereit das Wenige zu teilen - verachte aber Menschen, die dies ausnutzen und sich Hilfe erpressen wollen. 😜	OTHER
@lange_hartmut @Hochheimer_12 @radiogloe Bitte bleib, ich langweile mich mit dir am liebsten...	OFFENSE
@jouwatch @Heinrich_Krug Bin viel gereist hab viel gesehen war und bin immer überall willkommen...den ich reise wieder ab..!	OTHER
@SchulzundBoemi Jetzt habt ihr's schon wieder FAST geschafft, uns mit Namen zu benennen! Wann ist es endlich so weit?! :) #refugeeswelcome	OTHER
@dunjahayali Politik ist Diplomatie und die hat Trump tatsächlich nicht...machen unsere Politiker unsere Welt tatsächlich besser..?	OTHER
@BejuBinich @Heinrich_Krug Das liebe Geld....schade das es die Falschen haben ..und noch Falscherer die darüber verfügen dürfen ....	OTHER
Die CSU bezeichnet es als Erfolg, dass jedes Jahr Hunderttausende Muslimische Invasoren in unser Land strömen diese CSU nicht mehr wählbar	OFFENSE
Nicht vergessen: Heute um 18 Uhr Rainbowflash auf dem Hansaplatz aus Anlass des Internationalen Tages gegen Homo- und Transphobie. #IDAHOT	OTHER
HEUTE: Ab 10:00 Uhr findet der antirassistische #Bildungsstreik an der Alten Oper statt! Kommt vorbei, zeigt euch solidarisch! #Frankfurt	OTHER
@maischberger Mit wenigen Maus klicken im Internet, hatten Sie Frau Maischberger heraus finden können das die Aussage von Herr Hollstein eine Lüge war.	OTHER
Warum hat CDU, CSU, SPD, Grüne und Linke soviel Angst vor Neuwahlen? Sie wissen jetzt ganz genau dass die AFD am Zuge ist? |LBR| #illner	OTHER
@unsersquat huhu schaut mal bitte in euer Postfach &lt;3	OTHER
@conny_asf @NinaScheer_SPD Hallo Conny! <U+0001F609>	OTHER
@neoego22 @TabulaRasa2018 @WEBDE_News Ausschließlich Erinnern genügt nicht, das ist zu einfach und billig. Antisemitismus bekämpfen - sehr gut, aber ehrlich und mit Ursachenforschung! Billiges Rechts-Bashing ohne Argumente bringt gar nichts und stößt nur ab.	OTHER
#Israel steht nach dem schrecklichen Terroranschlag in #Turku am Freitag an der Seite der Menschen in #Finnland. 🇫🇮🇮🇱 @FinBotschaftDe	OTHER
Die #SPD ist der Steigbügelhalter von Angela #Merkel. |LBR| #illner	OTHER
Herr Kurz, im Grunde würden Sie den Vergewaltiger und Mörder Ihrer |LBR| Tochter mit dem Tode bestrafen. Warum ihn ein Leben lang durchfüttern?	OTHER
"""@klausMohr1 """"Alle Staatsgewalt geht vom Volk aus"""" und das muss auch für bundesweite Abstimmungen in einem Gesetz festgeschrieben werden!"""	OTHER
Diese Woche im AZ Aachen: |LBR| Fr 7.12.18 19:00 |LBR| Crust und Metal Show: Wo Kruste ist, ist auch Eiter! Inkasso Moskau, Shitshifter, Mard |LBR| Sa 8.12.18, 23:00 |LBR| House und Techno Party: Tropical Machine	OTHER
@ndaktuell Jeder darf einen Legostein mitnehmen!	OTHER
@GabyUlm fröhlicher gruß aus dem heiligen stadtteil st.georg gaby 😇	OTHER
Liebe Leute, |LBR| die Identitäre Bewegung ruft dazu auf, Vormundschaften für unbegleitete minderjährige Flüchtlinge zu übernehmen. Eine möglichst breite Warnung/Sensibilisierung halten wir für wichtig. Auch Ehrenamtliche und Gerichte sollten davon wissen.	OTHER
Ein falsches Bild über PL zu erzeugen gehört heute genauso zur Tagespolitik, wie eine massive Hetze gg. RU und Putin (über bezahlte Kräfte!)	OTHER
@RitaWerner7 @MoDeutschmann @eva_leisner Hahahahaha!! <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602> |LBR| Der war gut! <U+0001F44D> |LBR| Polizei? ...nicht dein Ernst, oder? |LBR| ...würdest du denn deine best Buddys aus so einer Veranstaltung entfernen..? <U+0001F623>	OTHER
Meldungen allein heute: #Hausdurchsuchungen bei kurdischem Zentrum in #Bielefeld, bei CCC/Zwiebelfreunden in diversen Städten und linkem Zentrum in #Dortmund Repressionsalltag im #Polizeistaat #Deutschland	OFFENSE
@f_Noodles Und warum darf ich dann schon Fahrrad fahren <U+0001F914>	OTHER
@FilmElf_yt Diese ganzen leute die du angesprochen hast sind untermenschen ja aber das alte Deutschland und deutsche volk waren ehrenwerte leute und ein stolzes Land	OFFENSE
@Junge_Freiheit @krk979 Einst wurde berichtet AfD Wähler sind empfänglicher für Fakenews. |LBR| Das Gegenteil ist der Fall |LBR| Die🇩🇪glauben gerne an schön verpackte Märchen	OTHER
@sallowthorn @TheGurkenkaiser @Cuba_Libre_Jr @DLF Leider gibt es von solchen Leuten, die überzeugt sind ihr Glaube MÜSSE für alle gelten, viel zu viele.	OTHER
1559 Für alle die nach Hause gehen: Vielen Dank an Alle! Passt auf euch auf es sind immernoch Nazis in der Stadt unterwegs! #ac1312	OTHER
@RNawratil Was meinst Du?	OTHER
#maaslos wird zum Synonym für Meinungsunterdrückung und Zensur in Deutschland und FB	OFFENSE
"""Huuuuuuuuuu, geht doch, Murksel entglitten in Washington sämtliche Gesichtszüge. Sogar ihre """"Mäulchenfalten"""" verschwanden 😂😂😂"""	OFFENSE
@SM100d Eine furchtbare Frau....dumm und arrogant |LBR| Aber so sind alle Grünen...die kleinsten halten sich am unverzichtbarsten |LBR| So sinnlos...!!	OFFENSE
@afgveteran naja jetzt mal ernsthaft ...diese erfundenen Geschichten die hier rumspuken mehren sich ...das ist Meinungsmache auf tiefsten niveau ...hoffe das sind die letzten Zuckungen.	OTHER
Leute, wie Merkel, Gauck u viele andere, sind für mich d. eigentlichen Wendehälse, Vorteilsnehmer! Ehrliche dieser Zeit wurden kalt gestellt	OTHER
@HugoMuellerVogg @nicolabeerfdp @fdp Wäre es zustande gekommen, wäre es ein „historisches Projekt“ gewesen. Aber Sie haben schon Recht, auch um 04:30 Uhr muss man noch präziser formulieren, damit wohlmeinende Beobachter wie Sie nicht irgendwann irritiert sind. 😂 CL	OTHER
@svs1946 @Bibby182 @AliceWo18626168 Umwelt war bei denen immer Maske bzw Proxy. |LBR| Bolsheviken suchen immer nach Schuldkult Möglichkeiten für trotzkistisches Pressen.	OFFENSE
"""Auch 2014 gibt es natürlich wieder einen HAMBURG PRIDE. Das Motto in diesem Jahr: """"Grenzenlos stolz statt ausgegrenzt"""". #HamburgPride ^ml"""	OTHER
Republik 18, #Progrom 38, #Mauerfall 89 - der #9November lehrt, dass Demokratie immer neu gewonnen werden muss. CL #neverforget	OTHER
@machtjanix23 @teite99 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Sehen Sie, ich brauche keine Drogen - Sie reden offensichtlich aus Erfahrung. Sachsens ehem. Innenminister Eggers, der kennt das Problem auch, deswegen durfte er gehen. Ich habe eine ungarische und eine amerikanische Nationalhymne - Herr Oberlehrer.	OTHER
2049 Cops sind immernoch in der Umgebung, Größtenteils aber abgezogen. #aachen #NaziwatchAC	OTHER
@lawyerberlin Nicht jeder Moslem ist Islamisten. Aber 90%der hier lebenden Moslems vertritt Fundamentalische Ideologien. Sehr gefährlich und ignoriert.	OFFENSE
Die #SPD dreht wieder einmal ihr Fähnchen in den Wind um ein paar Ministerposten abzubekommen. |LBR| Und die #CDU würde sogar mit dem Teufel verhandeln um an die Macht zu bleiben. Alle anderen Parteien sind eh nur der Spielball der beiden großen. Außer die AFD natürlich. Darum AFD.	OTHER
Sie fällt dem Sozialstaat nicht zur Last. Ausländerbehörde greift durch! Kanadierin wird ausgewiesen!<U+0001F923>#unfassbar	OTHER
@IQ_Stimulator @krippmarie #Boehmermann ...erst wenn er Urlaub in der Türkei gemacht hat nehmen wir Ihn für voll...😃😃	OTHER
@Leonreas @DaniloTepsa @Beatrix_vStorch DURCHSEUCHTES SYSTEM ist ein völlig legitiemer Ausdruck für den Scheiß der von LINKSGRÜN verursacht wird !Es gibt kein NAZI-Sprech oder so ein Scheiß ! Hat auch mal nichts mit Anstand oder Erziehung zu tun ! Denn wenn man anständig erzogen wurde dann geht man nicht zur Antifa !	OFFENSE
@AliceWo18626168 @rstrohmi EINE von diesen tollen SUPER-FRAUEN der Grünen! Von denen brauchen wir noch MEHR im Bundestag! Hoffentlich dank der Quote!!!!	OTHER
@MiriamOzen Doch es gibt Reaktionen. Solche Kreaturen gehören weggesperrt und die Schlüssel weggeworfen. Aber das eine relativiert das andere nicht.	OFFENSE
Bericht der Rechtskommission auf der #altkatholisch|en #Bistumssynode - #aksynode16	OTHER
@alx_froehlich Merken Sie denn gar nicht, dass Sie Ihren Text durch den unverschämten Vergleich mit einem der schlimmsten Massenmörder der Menschheitsgeschichte selber entwerten und damit jeder weiteren sachlichen Diskussion entziehen?	OFFENSE
Diese Woche im AZ Aachen: |LBR| Freitag, 2.2, 23 Uhr: |LBR| Party: ††† god is a hard damn gabberwitch †††	OTHER
@Christophgiesa @mollemopp 1. hat in meinem Leben nicht einmal mein Herz rechts geschlagen u 2. d. Antwort lässt auf wenig Bildung schließen	OTHER
#nowkr - Anreise aus Deutschland: Bus Ost/Süd: #Berlin - #Leipzig - Wien | Bus Nord: #Bremen - #Hannover - #Göttingen - Wien.	OTHER
Was d. Wille eines Nationalstaates noch Wert ist,wurde heute in Brüssel demonstriert. Polen gedemütigt😡Ich hoffe d. Preis f.d. EU wird hoch😡	OTHER
@OwslanderUfo Alltag dort mittlerweile. Aber Schuld sind natürlich immer die bösen Weißen, die dort ackern, damit überhaupt etwas funktioniert.	OFFENSE
Seehofer, Ihr Hauptschulabschluss reicht nicht mehr aus. Jetzt löst Sie ein Akademiker ab. |LBR| Bei den Bayern haben Sie das Vertrauen verloren. Also, ab in den Ruhestand.	OFFENSE
Seit ich so wenig eure MIMIMI-haften Twitter-Tagesthemen lese, bin ich zwar nicht dünner dadurch geworden, ABER ICH KANN IN RUHE SCHEISSEN!	OFFENSE
"Wie sagte es d. CDU heute in d. Tagesschau,Schulz sei ein """"Sozialpopulist"""" 😂 Diese Schwachköpfe sollten sich m. d. Definition beschäftigen 😂"	OFFENSE
Schreckliche Nachrichten aus #Manchester. Unsere Gedanken sind bei den Opfern und Verletzten.	OTHER
@ZDFheute Nennen Sie diese Gewalttäter endlich beim Namen: Es sind NeoNazis und Rassisten in #Chemnitz	OTHER
@fxneumann Lieber Herr Neumann,war gerade offline, als ihre Nachricht kam;hoffe, das Bild ist jetzt angekommen &amp; o.k. Herzlich @JungbauerW	OTHER
@N_T_Patty Manchmal bin ich ein bisschen masochistisch <U+0001F92A>	OTHER
Wenn #Europa den Zuzug von #Muslimen nicht stoppt ist es für immer unwiderruflich verloren |LBR| #April2017	OFFENSE
@Beatrix_vStorch In Ägypten ist es sicherer als in Deutschland.Alle anderen Aussagen sind geheuchelt.	OTHER
@GeorgScharioth Und wie der Antrag besagt: Danach geht es weiter. Die Mitglieder sind gefragt.	OTHER
@GegutGeschlecht Das Thema Klima ist bei den Grünen allzeit beliebt...früher sprachen sie sogar von einer Klimakatastrophe...😂 |LBR| Viel Ahnung von nichts..!	OTHER
@MarcusPretzell Ihre Familie wird seit Jahrzehnten durch Sozialhilfe alimentiert...Ihr Vater hat noch keine Minute in Deutschland gearbeitet..Sie wurde als Quotenmigrantin durch die SPD =IPD in Amt und Würden gespült..wird von Länderfinanzausgleich bezahlt und betreibt seit Jahren übelste Hetze	OFFENSE
@ernataverna Die DOK existiert aber auch nicht im luftleeren Raum, und das was sie tut und nicht tut hat auch Konsequenzen. <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>	OTHER
Was ist eigentlich aus dem 11. Gebot “Leggings sind KEINE Hosen!” geworden?!	OTHER
Erstmalig mein persönliches #ff für die Aktivist*innen von @IfS_dicht und solidarische Gruesze <U+270A><U+0001F3FD>	OTHER
@FabriziaFalcone @krippmarie Wir sorgen schon dafür das die AfD bleibt...und die Grünen gehen..!	OTHER
@yugobetrugo48 Hahaha vllt gönn ich mir das ma |LBR| Aber diese asiaten sind einfach freaks, das is nich menschlich	OFFENSE
@_Mountain_lover Sieht geil as. Issen das?	OTHER
Kandidaten für Rechnungsprüfer: Klaus Prothmann (#Krefeld), Margit Müller (#Frankfurt), Gerhard Loos (#Offenbach) - #aksynode16	OTHER
@Steinhoefel Ja Wahnsinn...und die @maybritillner vorne dran.... |LBR| Aber den besten Satz fand ich den mit Gutenberg und seiner Dr.Arbeit....😃😃	OTHER
@FluchtursachenT bekämpfen! Am Samstag fährt ein Bus aus Frankfurt nach Nürnberg! Tickets gibts in der Karl Marx Buchhandlung und im IZ!	OTHER
@ainyrockstar @welt Oje Lindner....die gleiche Pfeife wie einst Westerwelle..!!	OFFENSE
@FroehlichKaiT Doch, sie hat Ahnung. Aber die ehrliche Antwort wäre: deutsche Unterschicht, Rentner, Alleinerziehende, Obdachlose sind ihr letztendlich egal. Hauptsache Refugees welcome und keine Grenzen.	OTHER
@KritischerTroll @ARDde Wenn wir nicht langsam anfangen uns dagegen zu wehren , ist es bald zu spät.	OTHER
Am Samstag findet in Aachen die Seebrücke schafft sichere Häfen ! Demo in Aachen statt. Wir möchten euch aufrufen morgen um 15 Uhr zum Markt zu kommen und gemeinsam ein Zeichen gegen die Kriminalisierung der #Seenotrettung und für sichere Fluchtwege zu setzen	OTHER
Wenn jemand innem Song “open your eeeeeeeyes” singt, hört ihr Pisser doch auch immer |LBR| “STEGGEN TIEF RAAAAAAIN!” |LBR| oder? ODER?	OFFENSE
@Shuggy3531294 Es sind die den FSA Terrormilizen nahestehenden. |LBR| Die die hier auch aufschlagen und uns die Hucke volllügen, abziehen und terrorisieren.	OFFENSE
@TerpentinSusi Renate Künast hat ihr Buch selbst verfasst, Es liest sich langweiliger als ein Telefonbuch...	OFFENSE
"""Am Ende werden wir uns nicht an die Worte unserer Feinde erinnern, sondern an das Schweigen unserer Freunde"""" Martin Luther King |LBR| #Burma :(("	OTHER
@N24 Dank der Islamisierung unserer Heimat!	OFFENSE
@AfDSalzgitterKV @rstrohmi „Horden“ eingewanderter Kulturträger vergewaltigen Schafe, Hunde und jetzt Ponys! Bei dem Gedanken wird mir schlecht! — Wollen wir zum Sammelbecken des dreckigsten Abschaums der Welt werden?	OFFENSE
Liebe @tazgezwitscher, den Niedergang der Ösi-Grünen und diesen Herrn Pilz will ich von @peterunfried erklärt bekommen. Geht da was heute?	OFFENSE
Merkel hat sich schon so daran gewöhnt alles auszusitzen und sich das Recht zurecht zu biegen, dass sie jeden Bodenhaftung verloren hat.	OTHER
@JF_Hoffgaard Ich habe nichts gegen direkte körperliche Bestrafung der Antifantenbrut an Ort und Stelle ihres Vergehens! 👍 😉	OFFENSE
@schweizerguy @Frank_Pasemann @AfD Dann soll sie zuhause bleiben und ihre Pension genießen,kriegt ja genügend 🤑	OTHER
@InfoOetken @DaimagM 2...Für den Fall das die Mitläufer und Faschisten wieder sagen ..wir haben von nix gewusst... nä, kennste	OTHER
@hdBerretz Wem nützt‘s wenn man sagt das bei gewissen Leuten die „Like“ und/oder die „Retweet“ Funktion manipuliert ist, oder was ist mit Shadow banning, Twitter hat multiple Möglichkeiten um Meinungen zu manipulieren	OTHER
@smartie1944 @spdde Warum ist dann der Einkommens-Unterschied zwischen den Geschlechtern in verschiedenen Ländern teils wesentlich kleiner als in Deutschland?	OTHER
"@ReissPat @DaFancyTrancy @RobertWillacker @SPIEGELONLINE @marga_owski Du hast das Thema """"überflüssige Angaben in Ausweisdokumenten"""" aufgemacht und ich habe dir zugestimmt. Der Personalausweis kommt seit jeher gut ohne Geschlechtsangabe zurecht. Warum sollte das der Reisepass nicht auch?"	OTHER
@Fraulein_Antje @BlondJedi Wer den spektakulär dummen Böhmermann für voll nimmt, der soll das doch tun ! Ich habe noch Hoffnung für Deutschland, da kann so ein dummer Bengel nichts dran ändern nur weil er zu beschränkt im Schädel ist !	OFFENSE
@Joerg_Meuthen @Karl_Lauterbach Warum will die GroKo mit aller Macht die Deutsche Wirtschaft zerstören ,was hat sie davon ? Kein Benziner mehr ,aber dann brauchen wir Wasserstoff angetriebene Autos	OTHER
Wenn Merkel wieder gewählt wird dann wird Deutschland überschwemmt werden und in Gewalt und Chaos enden.	OFFENSE
und ich habe gedacht , er muss von Harz 4 leben	OTHER
"@Patriot92358398 @wolfssanguis Das ist ihr ""Unterdrückungsspiel"". |LBR| Sie hassen Europäischstämmige."	OFFENSE
@Rauten_Ratte Noch nix von Neusprech und political correctness gehört? Linke zeigen einen an und mobben einen aus der Gesellschaft, wenn man unbequeme Wahrheiten benennt. Man ist ein Hetzer... Im alten Testament nannte man solche Leute Propheten	OTHER
