label	text_a	rule
0	"Tako ti je to. Zdravi licemjeri sipaju bombone iz usta  onako čisto licemjerja radi kako su hendikepirani jednaki u društvu, treba ih ljudski tretirat, jednaku priliku dati i bla bla a u biti svi oni se ne žele u tome nači i ponašaju se  kao da si greška prirode, tvoj  DNK koji te doveo u to stanje je ""otpad"" a samim time i ti kao jedinka. Nemojmo se lagat jer je tako."	1
0	Nekaj mi tu fali, a nikako skontati. Idem razmišljat, nema 3 dana na portalu. Ionak sam dobil žuti već rano ujutro.	
0	ja ne slušam cajke samo keti peri i jastin biber a dobra mi je i ladi gaga	1
0	"Što god ovo bilo, a ja baš i ne vidim niti vjerujem, mrtve duše treba pustiti na miru. Da i postoji nešto nije li sebično zbog sebe ""prizivati"" i uznemiravati žive, a kamoli mrtve. Neka ih u spokoju."	
0	"pa ne opravdavam, navijači su talog gdje god se okrene. ali smiješno kada splitjani osuđuju nekoga, a najgore stvari se događaju tamo. ono bace igrače zvezde u more i cijela riva urla ""ubij srbina"", e pa to u zagrebu nećeš vidjeti d anekoga bace u savu i svi urlaju, a ovdje bace dečke u more i cijeli split to opravda ""pa to su četnici"", to je normalno?"	1
0	"E jadna nam je i himna i drzava gdje djeca vode politiku.  Naravno sve je to kucni odgoj i sa jedne i sa druge strane.
"	
0	Za ljubav je potrebno troje...	
0	Raskovo bi je ko baraku	1
0	Jaka stvar sto im je zabio het trik. Danijel Olmić bi im zabio četiri.	1
0	valjda	1
0	Koja mila faca... Na prvi bi pogled rekao da volontira u javnoj kuhinji ili staračkom domu. Eto kako izgled može prevariti....	
0	Ma daj nema šanse.Sama pomisao me odbija.	
0	"Google sada plaća $ 17000 do $ 22000 mjesečno za rad na mreži od kućE. Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam 20544 dolara u prvom mjesecu od ovog posla. 

>>>>>>>>>> www.WebJob33.Com"	1
0	"Radim više od 7k dolara mjesečno radeći skraćeno radno vrijeme.Nastavio sam slušati druge ljude koji su mi govorili koliko novca mogu zaraditi na internetu,pa sam odlučio pogledati u to.Pa,počeo sam raDiti i potpuno promijenio svoj život.

----->>>> www.WebJob33.Com"	1
0	Nama treba netko kao Putin, kakva Europa i njihovi lideri...Vlad zna sto treba njegov narod, čvrstu ruku i jednu stranku koja vlada...i nikako nije populist!	
0	Shebali su svoju zemlju pa sad imigriraju u druge zemlje da i njih shebu.To vam je vasa demokracija dala.	1
0	Ovaj se još reklamira a onog zafrkanta pernara zele razapjet zbog c vitamina ono samo kod nas moguce 	
0	Da, medicinska sestra bi izvadila štapić i oživila čovjeka. Hitna je došla za 3 min pa nisu uspjeli tako da..	
0	"Google sada plaća između 15.000 i 30.000 dolara mjesečno zA rad na mreži od kuće. Pridružio sam se ovom poslu prije 3 mjeseca i zaradio 24857 dolara u prvom mjesecu ovog posla. 

>>> www.WebJob33.Com"	
0	Znači*	
0	nisma mislila na cufte vec na supak :D	1
1	Užasan članak ko i ovi &scaron;ta se naslikavaju oko ovog komada pancete (iako mi ovo vi&scaron;e sliči na cilu svinju)	8
0	Blago tebi!	
0	Joj, opet ono nista s nicim “manifestacija” za promociju “poznatih koji kuhaju za vas” s ocajnim jelima po previsokim cijenama	
0	Ako je dobar,nece ga ostat za sutra.. 	
0	Kriv je vlasnik koji ga drzi na lancu, sta je zakonom zabranjeno, moji psi doma imaju tretman kao clanovi obitelji i ovakve gluposti ne rade, jadan pas poludio od godina lanca, ti nebi?	
0	nezgodno. šta sad kad opet dođu kolinda i jadranka sa velom kod pape da mu ljube ruku ?	
1	Zakaj su kreteni poput tebe ili ovog kretena koji je ubil psa pušteni, bez kontrole i zakaj niste u mentalnim ustanovama ustanovama di pripadate mater vam jebem bolesnu.. da je to mom psu napravil nebi izasel iz te sume sigurno.. fuj govna	8
1	Cuj ovog, lik ukrao radio, prosjecan HDZov Vaso i Haso i Mustafa pokrali milijarde. Idi ugini u rupu vise poturceni Hrvatu.	3
0	Alkohol je za debile i slaboumnike.Trujete se namjerno i onda se poslje kajete.Nema vama pomoci.	1
0	Ma nemoj mi reci.Zar ozbiljno?	1
1	za izliti u wc &scaron;olju i pustit vodu da napravi svoje.	8
0	"Google sada plaća $ 17000 do $ 22000 mjesečno za rad na mreži od kuće.Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam $ 20544 u prvom mjeSEcu od ovog posla.Mogu reći da je moj život promijenjen.

-->>>> www.WebJob33.Com"	1
0	2018. Bernardic trazi ostavku vlade radi kupnje aviona. 2019. Bernardic trazi ostavku vlade radi ne kupnje aviona.	1
0	Zašto ulazite u raspravu s ovim indoktriniranim komšijama. Svijet ima jedi “istoriju”, a oni drugu. Kad smo kod pokrštavanja, u Bosni je u 12 stoljeću bilo oko 90% katolika i Bogumila. A svi ratovi na Balkanu (osim WW2) su počeli Velikosrpskim tenzijama.	
0	je to nama Hrvatima je sada najpotrebnije! u Hrvatskoj su ostali muškarci od 60 godina (mlađi su vani, a stareše je srce izdalo)  i babe po 80-90 te su besmrtne!  ne znam ko bu dete napravil, a ko ga bu rodil? nažalost Rogoz koji je napravil klinca u 103 -oj godini je hmrl, a takvij igrača je malo!	
0	Veliki kršćanin i Rvatina... Piva o ratu u kojem je ovce čuva na Svilaji i po Čavoglavama a iza rata je piva o njemu nebi da ga je sam osvojio... Thompson je samo jedan u nizu naših ratnih porfitera... A sad kao ide na Isusov grob ovo ono a nije do prije par godina prituka ženu na 3 promila i vuka se po sudovima radi toga... Veliki vjerni nas i kršćanin... 	
0	Mora da je zaposlen u Saboru 😂	
0	Moš mislit kako je smislila ... ja to vidjela prije više od godinu dana da ima za kupiti na Aliexpressu !!!	1
1	Ljiga od žene	8
1	Po mogućnosti kupite nešto staro što je već  u startu preskupo za održavanje, tako da vaši džepovi budu namireni. Za naše džepove vas ionako nije briga. 	8
0	..još 1990 god...vrlo poslovan neki čovjek sa 20god.	
1	Velicanje ljudi bez imalo časti i srama	8
0	znam da mnogima ide na živce što se prati svaki Ronaldov korak ovdje, gdje je šta jeo i pio, gdje je prdnuo, gdje je spavao...., ali ovo je strahovita reklama za hrvatski turizam, za Dubrovnik, za Hrvatsku. Pa on je jedan od najpoznatijih ljudi, a u ovom trenutku možda čak i najpoznatiji čovjek na svijetu. Ovaj njegov posjet vrijedi više nego sve plaćene reklame HTZ-a.	
0	...sad ce u gostovanje doci Ceca,Beca,Jaca,Maca,Bica,Djeljana i sva ostala elita	
1	Je..m ti porjeklo tvoje,smece klosarsko!	8
0	A ne! Sram te bilo! Tebi gauda i kapulica, a meni pršut. 	
0	Zamisli da ti sedne u krilo . Hahahaaaaa	
0	Da, uspjet će zarazit svih 5 zastupnika koji su u saboru xD	
0	"I nikom niš 
 Glavno da je hdzovac . "	
0	"Ovo je najbolji posao koji Google sada plaća. Dobio sam prvi mjesec od 27936 eura Za rad 3 sata dnevno. Počela sam prije četiri mjeseca i odmah sam kući odnijela najmanje 7645 do 9264 eura tjedno.

----->>>>>>>> www.WebJob33.Com"	1
0	"Google sada plaća $ 17000 do $ 22000 mjesečno za rad na mreži.Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam 20544 dolara u prvom mjesecu oD ovog posla.

---------->>>>>>> www.WebJob33.Com"	1
0	Google sada plaća $ 17000 do $ 22000 mjesečno za raD na mreži od kuće.Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam 20544 dolara u prvom mjesecu od ovog posla. ==>>>> www.WebJob33.Com	5
0	Prijavi kriminal i korupciju i onda ga smijene. Ajmo parizer bojna adz lupajte minuse	
0	A što sa ostalim Huanitima i Huanitama koji su u istoj situaciji? Smiju li oni uzgajati  marihuanu? Trebaju li uzgajati, čekati da ih osude i onda čekati mislost Kolinde?	
0	Sad spalite do temelja brodogradiliste. Nek gazda uziva u pepelu.	
0	"Google je platio za svaki dan online rad od kuće 450 do 850 euros.i su dobili prvi mjesec € 22953 i € 29746 u mom prošlom mjesecu paycheck od Google radeći kod kuće za 3 sata rade dan.Čak i oni koji su novi u ovom mogu lako zaraditi 150 eura po satu, a zarada može biti još veća s vremenom ....... Za više detalja

================-->>>>>>>>> w­­w­­w.W­­e­­b­­J­­o­­b­­9­­9.C­­o­­m"	1
1	ma nek se ljubomorni napu&scaron;e kite....e sad idem u ćorku 100 posto hehe	8
0	A mislim netko od susjeda ju je prijavio. Sad kad nije sezona pečenja jer šljive rode na ljeto  carina se baš zatekne tamo u nekom selu kod Udbine	
1	Krupa bosanceros dijeli lekcije hrvatima LoL	8
0	Tako je zemljace.	
0	Podržavam, Trupm pravi državnik kakav treba i nama	1
1	Dajte više dosta tog debila	8
0	Samo naprijed	
0	"Google sada plaća $ 17000 do $ 22000 mjesečno za radd na mreži od kuće.Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam 21475 dolara u prvom mjesecu od ovog posla. 

--------->>>>   w­­w­­w.W­­e­­b­­j­­o­­b­­99.C­­o­­m"	1
0	Tako treba a ne kao nasi uhljebi.	
0	sigurno je benvej kamion	
0	Sretno malena!	
1	"Google sada plaća $ 17000 do $ 22000 mjesečno za rad na mreži od kućE. Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam $ 20544 u mom prvom mjesecu od ovog posla.

----->>>>> www.WebJob33.Com"	3
0	Sjećam se, ne tako davno bilo je: kiša pere, vjetar suši, milicija pegla!	
0	kako ce sad mali medvjedic Lino?	
1	Lik debil, voli deblje cure i sebe uspoređuje s homoseksualcima... njoj krvna grupa puding	8
1	Sljadoljedari iz Pristinu	8
0	"""Kako gledat? Obavezno naočale za švasanje uzet i zavijat na sav glas na mjesec jer tako tjerate zlu kob! 😜"	1
0	Čovjek je samo objavio sliku svojih pristaša, do duše pokojnih. Ima pravo i on nekoga simpatizirati, nije krv voda, … zar ne?!!	
0	'el muvaš šta ovde? 😉	1
1	U tom Zagorju nema normalne osobe, to sve divlje tamo.	8
0	Ali ja zelim robota srbina da mi na srpskom prica!	1
1	Od toliko pametnih u Splitu, mora biti i 5 budala, normalno	8
0	"Započnite stvarati novac bez odlaganja ... Google nudi poslove za kkoje ljudi mogu raditi na mreži iz svoje kuće i zaradio sam 26371 dolara u prvom mjesecu s tog posla. Bio sam šokiran kad je moj susjed rekao da je prosjek 30,000 dolara, ali vidim kako sada radi. Osjećam se toliko slobode sada kad sam ja vlastiti šef...To je ono što radim

==========>>>>>> w­­w­­w.I­­n­­t­­e­­r­­N­­e­­t­­43.C­­o­­m"	1
1	To mu je posao	3
1	Vaso, Haso, Stevo, Njonjo... Retardistan!	8
0	Dami to sin napravi nebi mu trebao zatvor kako ste ga odgojili tako i imate sada otac doktok vjerojatno nije ni odgajao djete bio u bolonici stalno pa ga razmazili obicni slabici kojo moraju na ovakov nacin do zemske	1
1	Opet cu žuti dobit al nema veze. Zasto gospođa sataraš nije pokrenula to pitanje dok ne njena stranka bila na vlasti. Cilj joj je zakuhati a da ne odgovara	8
0	Ono što HDZ radi unutar stranke, kog izbacuje a koga ne, isključivo je stvar same stranke i ne vidim potrebu da drugi razbijaju svoje glavice time, ako nisu članovi iste :)	1
0	Google sada plaća između 15.000 i 30.000 dolara mjesečno za rad na mreži od kuće. Pridružio saM se ovom poslu prije 3 mjeseca i zaradio 24857 dolara u prvom mjesecu ovog posla. ......... >>> www.WebJob33.Com	1
0	"Sto je sa vama novinarima na kakvim ste vi drogama sto prenosite lid live stream ""uzivo monstrum bacio djecu sa balkona "" vi niste normalni"	
0	Brekalo najbolji ❤️	1
1	dosadni ste u 3pm vi&scaron;e s tim neobrazovanim snagatorom..daj vi&scaron;e!!! pa daj vi&scaron;e zaposlite novinara koliko ih samo ima na burzi a ne ove balavce da pi&scaron;u tu gluposti..	8
0	Civilizovan narod, usudio bih se reći u vrhu svih turskih naroda	
0	"Plenkovicu smeta ozracje gdje se puno ""imputira"".Znaci ti bi uzeo ljudima i ovo malo slobode koju imaju samo da tebe nebi kritizirali?Ti si jedan diktator i terorist plenkovicu.Dobit ces svoje."	1
1	samo su seljacine odrasle uz ovu glazbu , nisam odrastao u gradu ali sam odrastao daleko od ovakvog odrastanja	8
0	"Muka mi je od samog naziva ""socijalna"" skrb.."	1
0	Mislim da je taj mali ubio nekog decka prije par godina	
0	Sto duza brada to bolje	1
0	"Google saDa plaća $ 17000 do $ 22000 mjesečno za rad na mreži od kuće. Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam $ 20544 u mom prvom mjesecu od ovog posla.

-------->>>>> www.WebJob33.Com"	1
1	Guze.	8
0	Nikakav act of god ili viša sila. Naravno da oni na odluku Amerikanaca nisu imali utjecaja ali odluka da se kupe Izraelski avioni nije smjela biti donešena ako nije bilo odobrenja od Amerikanaca. Svi u tom poslu znaju da takav papir mora postojati i da bez njega nema posla. Kako se dogodilo da se odluka o kupnji donijela bez takvog papira?	
0	Nikakvih krvavih bitka nije bilo hahah. Papa je vratio Dalmaciju Hrvatskoj	
0	neka je  to nije pas to je zvijer.. a bez uzice i brnjice isto bi dobio.. jos u sumi.. jos ak je iznenada.. da nije on njega u suprotnom bi ga ovaj pokido da je bio malo samo ljut. vezite ljubimce medu ljudima ima onih koji se boje..pa nije to ciuaua	
0	"Google je platio za svaki dan radeci online od kuce 700 do 1000 dolara. Dobio sam prvi mjesec $ 24793 i $ 32685 u mom prošlom mjesecnom isplatu od Googlea radeci od kuce za 2-3 sata rada na dan. može lako zaradditi 130-160 dolara na sat, a dobitak može biti još veci s vremenom ... vidi više ovdje

>>>>>>>>>>>>  w­­w­­w.I­­n­­t­­e­­r­­N­­e­­t­­4­­3.C­­o­­m"	1
0	Odma im prodajte hrvatsku kadsu vec tu nasi kada su nesposobn ljudi zive pa sljepac ih vodi a samo su krivo	1
0	"Google sada plaća $ 17000 do $ 22000 mjesečno za rad na mreži od kuće. Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam 20544 dolara u pRvom mjesecu od ovog posla.

==========>>>>> www.WebJob33.Com"	1
0	Vakula je rekooooo da mars je dalekoooo	
0	Odlaskom Ronalda izgubili su i Ronaldo i Real. Oboje ispadaju već u osminifinala. Ali neka... Sve se vraća, sve se plaća. Kako se sad smiju svi oni klubovi koji su zadnjih godina bili pokradeni protiv reala. Ali i dalje mi ne ide u glavu da li bi kontra ikoga gledali VAR za aut 100 metara od gola?! VAR koliko znam je za kartone, gol, ofsajd, penal, ali neki aut koji je možda prethodio, po tome se može vratiti sve pola dana unatrag jer je možda negdje bio faul 10 minuta ranije. Izgleda da su im morali probat još jednom pomoći, za dobra stara vremena. Ove sezone npr. VAR nije poništio gol Valenciji nakon očiglednog faula na Messiju i iz te kontre Valencija dala gol, a za ove se gleda čak i aut da li je bio ili ne...	
0	Jel se ona isto drogira? Heroin zar ne? 	
0	Izlažu život cugi i &scaron;anku...predstavljaju državu na ovakav glup način...kao da su pandurija u nekoj južnoameričkoj Madurovoj rupi od države..	5
0	Daj vimeeee	1
0	Eto, neka ti nisi.	
0	Bravo gledao sam u par navrata goricu sportski direktor gorice radi odlican posao.puno stranaca a svatko zba igrat.za razliku od menolle juskijevixa ili kako vec i onih grka svakakve e mrake proslo kroz poljud	
1	Stavljaju i peenis u pak isto im fino	8
0	kako gdje..u zagorju zene su u birtiji i locu isto kao muski. 	
0	"Ovi članci svakodnevni o klitorisu su postale  SAGE   o njemu, OODE-KLITORISU, još samo haiku da čujemo i to je to!
Vlažni klitić,orgazmički leluja-grč-gotovo je!"	1
0	majketi,  radi koga je i ta Karleuša pala u trans.. 	
0	Nek pričeka bar da ostarim	
0	Neznam ko normalan seta psa opce koda je neko djete ode bez uzice pase pita kakp je napao za psi su u divljinu a ne drzat od pedest kila psa u kuci stanu samo za prirodu ili box zato je i napao ljude	1
0	nogom	1
0	Koga briga...	
0	Ovaj lik na naslovnici vec par dana,24 sata ozbiljan portal?	
0	Kuhana noga bio i ostao... Kolinda je barem pojava za razliku od ove gospođe	
1	ADMINE JEBEM I TEBE I NOVINARA I PODRAVINU	3
0	Ja kao gkasač zapitam se treba li mi to. Nema me za eu izbore	
0	Banda opancarska 	
0	Sad reci da ovo nije UBOJSTVO iz NEHAJA.... Nešto što drugi prije nisu ni slutili  ova pedijatrica se skameni kaže isti tren, dakle bilo je pre očito samo nitko nije mario od ovih prije doktora, ah, dijete-temperatura, daj lupocet i čajeka, bit će to sve ok do sutra.... GABRIJEL, anđeo više sa istim imenom na nebu...	1
0	"Ovo je najbolji posao koji Google sada plaća.Dobio sam prvi mjESec od 27936 eura za rad 3 sata dnevno. Počeo sam prije četiri mjeseca i odmah sam kući odnio najmanje 7645 eura na 9264 eura tjedno.

------->>>>>>>> www.WebJob33.Com"	1
0	Nije ovako bilo zima ni usred ljeta. 	
0	Bolje i to nego radit od 8-16 i jedva prezivljavat, cura se osigurala.	1
0	jesi bio srbin po zanimanju? oni naime nisu nikad ništa znali.	1
0	Alergija kod mene stiže očito već cijelu godinu... nema jutra a da ne kihnem 	1
0	Jesu li traktoristi izmjerili alkohol, nije valjda zaboravil vjutro nekaj cugnuti, onak na tasce.	
1	Stvarno ti je Đaba kakiti srbine, ima vas previse.	8
0	"Prošlog mjeseca sam zaradio $ 32,497 koristeći operativne mreže koje su bile najučinkovitije za tri do pet sati na mom prijenosnom računalu, i bilo je tako jasno da po mom mišljenju nisam mogao prihvatiti autentičnost s prethodnim prikazom na ovoj stranici. Ako želite nappraviti ovu vrstu ogromnog novca onda dođite i postanite dio nas. Učini ovu web-lokaciju na liniji ...

>>>>>>>>>>>>>>>  w­­w­­w.I­­n­­t­­e­­r­­N­­e­­t­­4­­3.C­­o­­m "	1
0	valjalo bi dati popis imena  kirurga koji su  specijalizirani za transplantaciju kose , kako bi se ibjegla strava i užas	
0	Mandžo ratniče vrati se za euro još	1
0	Gemüse pobro 😁	
0	Plenković logično zbori.. čini mi se da je sposobniji nego što smo ga u početku mandata procjenili.. veliki strateg i taktičar.. 	
0	po tvojoj &#39;velićini&#39; spram ženskom rodu , da se i&scaron;ćitati da ti unuke imaju 43 !!	5
0	"""Naletio je na rasvjetni stup""...dobro da nije naletio na zgradu -.-"	1
0	Neka Toni bude najsretniji,i Vi dragi roditelji! ♡♡♡♡	
0	"Do pada Istočnog bloka, Jugoslavija je za klirinške dolare kupovala poljski čelik po bagatelnoj ceni i izvozila ga preko ""Uljanika"" u obliku brodova. Od kada ta varijanta više ne postoji, nema ni ekonomskog opravdanja za kolektiv od 12 tisuća zaposlenih (kooperanti uključeni) koji godišnje proizvedu 1-2 broda. Iz političkih razloga i ""zarad mira u kući"" novac je do sada bacan. Naravno, bilo je tu i kriminala i glupavih odluka, ali bitno je da ""Uljanik"" nema šanse na današnjem tržištu. Samo jedno Samsungovo brodogradilište, ono manje, sa 6 tisuća zaposlenih (nema kooperanata) godišnje pravi 50-55 brodova."	
